Date	State	Confirmed	Deaths	State of Emergency Declared	Stay at home ordered	Gatherings banned	Out-of-state Travel Restrictions	Schools closed	Daycares Closed	Bars and Restaurants Closed	Non-essential retails closed
2020/02/07	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/08	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/09	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/10	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/11	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/12	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/13	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/14	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/15	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/16	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/17	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/18	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/19	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/20	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/21	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/22	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/23	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/24	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/25	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/26	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/27	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/28	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/29	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/01	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/02	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/03	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/04	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/05	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/06	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/07	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/08	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/09	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/10	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/11	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/12	Idaho	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/13	Idaho	1.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/14	Idaho	1.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/15	Idaho	3.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/16	Idaho	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/17	Idaho	3.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/18	Idaho	1.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/19	Idaho	2.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/20	Idaho	12.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/21	Idaho	13.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/22	Idaho	6.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/23	Idaho	26.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/24	Idaho	13.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/25	Idaho	10.0	0.0	1	1	0.05	1.0	0	0	0	0
2020/03/26	Idaho	55.0	3.0	1	1	0.05	1.0	0	0	0	0
2020/03/27	Idaho	59.0	0.0	1	1	0.05	1.0	0	0	0	0
2020/03/28	Idaho	29.0	1.0	1	1	0.05	1.0	0	0	0	0
2020/03/29	Idaho	47.0	1.0	1	1	0.05	1.0	0	0	0	0
2020/03/30	Idaho	59.0	1.0	1	1	0.05	1.0	0	0	0	0
2020/03/31	Idaho	175.0	2.0	1	1	0.05	1.0	0	0	0	0
2020/04/01	Idaho	51.0	1.0	1	1	0.05	1.0	0	0	0	0
2020/04/02	Idaho	210.0	0.0	1	1	0.05	1.0	0	0	0	0
2020/04/03	Idaho	115.0	0.0	1	1	0.05	1.0	0	0	0	0
2020/01/22	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/23	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/24	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/25	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/26	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/27	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/28	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/29	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/30	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/31	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/01	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/02	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/03	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/04	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/05	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/06	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/07	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/08	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/09	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/10	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/11	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/12	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/13	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/14	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/15	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/16	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/17	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/18	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/19	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/20	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/21	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/22	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/23	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/24	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/25	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/26	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/27	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/28	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/29	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/01	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/02	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/03	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/04	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/05	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/06	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/07	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/08	Illinois	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/09	Illinois	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/10	Illinois	12.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/11	Illinois	13.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/12	Illinois	7.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/13	Illinois	14.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/14	Illinois	18.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/15	Illinois	29.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/16	Illinois	12.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/17	Illinois	56.0	1.0	1	0	0.05	1.0	1	1	1	1
2020/03/18	Illinois	1.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/19	Illinois	260.0	3.0	1	0	0.05	1.0	1	1	1	1
2020/03/20	Illinois	163.0	1.0	1	0	0.05	1.0	1	1	1	1
2020/03/21	Illinois	168.0	1.0	1	1	0.05	1.0	0	0	0	0
2020/03/22	Illinois	296.0	3.0	1	1	0.05	1.0	0	0	0	0
2020/03/23	Illinois	236.0	3.0	1	1	0.05	1.0	0	0	0	0
2020/03/24	Illinois	252.0	4.0	1	1	0.05	1.0	0	0	0	0
2020/03/25	Illinois	328.0	3.0	1	1	0.05	1.0	0	0	0	0
2020/03/26	Illinois	673.0	7.0	1	1	0.05	1.0	0	0	0	0
2020/03/27	Illinois	486.0	8.0	1	1	0.05	1.0	0	0	0	0
2020/03/28	Illinois	467.0	13.0	1	1	0.05	1.0	0	0	0	0
2020/03/29	Illinois	1105.0	19.0	1	1	0.05	1.0	0	0	0	0
2020/03/30	Illinois	460.0	7.0	1	1	0.05	1.0	0	0	0	0
2020/03/31	Illinois	938.0	26.0	1	1	0.05	1.0	0	0	0	0
2020/04/01	Illinois	986.0	42.0	1	1	0.05	1.0	0	0	0	0
2020/04/02	Illinois	715.0	22.0	1	1	0.05	1.0	0	0	0	0
2020/04/03	Illinois	1209.0	47.0	1	1	0.05	1.0	0	0	0	0
2020/01/22	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/23	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/24	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/25	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/26	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/27	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/28	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/29	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/30	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/31	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/01	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/02	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/03	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/04	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/05	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/06	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/07	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/08	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/09	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/10	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/11	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/12	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/13	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/14	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/15	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/16	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/17	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/18	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/19	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/20	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/21	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/22	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/23	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/24	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/25	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/26	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/27	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/28	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/29	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/01	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/02	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/03	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/04	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/05	Indiana	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/06	Indiana	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/07	Indiana	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/08	Indiana	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/09	Indiana	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/10	Indiana	6.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/11	Indiana	5.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/12	Indiana	2.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/13	Indiana	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/14	Indiana	3.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/15	Indiana	4.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/16	Indiana	5.0	1.0	1	0	0.05	1.0	1	1	1	1
2020/03/17	Indiana	5.0	1.0	1	0	0.05	1.0	1	1	1	1
2020/03/18	Indiana	9.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/19	Indiana	21.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/20	Indiana	26.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/21	Indiana	42.0	2.0	1	0	0.05	1.0	1	1	1	1
2020/03/22	Indiana	76.0	2.0	1	0	0.05	1.0	1	1	1	1
2020/03/23	Indiana	66.0	1.0	1	0	0.05	1.0	1	1	1	1
2020/03/24	Indiana	98.0	5.0	1	0	0.05	1.0	1	1	1	1
2020/03/25	Indiana	109.0	2.0	1	1	0.05	1.0	0	0	0	0
2020/03/26	Indiana	168.0	3.0	1	1	0.05	1.0	0	0	0	0
2020/03/27	Indiana	334.0	8.0	1	1	0.05	1.0	0	0	0	0
2020/03/28	Indiana	254.0	6.0	1	1	0.05	1.0	0	0	0	0
2020/03/29	Indiana	280.0	1.0	1	1	0.05	1.0	0	0	0	0
2020/03/30	Indiana	273.0	3.0	1	1	0.05	1.0	0	0	0	0
2020/03/31	Indiana	372.0	14.0	1	1	0.05	1.0	0	0	0	0
2020/04/01	Indiana	406.0	16.0	1	1	0.05	1.0	0	0	0	0
2020/04/02	Indiana	474.0	13.0	1	1	0.05	1.0	0	0	0	0
2020/04/03	Indiana	399.0	24.0	1	1	0.05	1.0	0	0	0	0
2020/01/22	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/01/23	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/01/24	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/01/25	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/01/26	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/01/27	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/01/28	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/01/29	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/01/30	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/01/31	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/01	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/02	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/03	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/04	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/05	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/06	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/07	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/08	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/09	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/10	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/11	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/12	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/13	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/14	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/15	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/16	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/17	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/18	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/19	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/20	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/21	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/22	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/23	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/24	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/25	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/26	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/27	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/28	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/02/29	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/03/01	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/03/02	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/03/03	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/03/04	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/03/05	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/03/06	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/03/07	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/03/08	Iowa	0.0	0.0	0	1	0.0	0.0	0	0	0	1
2020/03/09	Iowa	0.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/10	Iowa	8.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/11	Iowa	5.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/12	Iowa	3.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/13	Iowa	1.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/14	Iowa	0.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/15	Iowa	1.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/16	Iowa	5.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/17	Iowa	0.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/18	Iowa	6.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/19	Iowa	15.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/20	Iowa	1.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/21	Iowa	23.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/22	Iowa	22.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/23	Iowa	15.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/24	Iowa	19.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/25	Iowa	22.0	1.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/26	Iowa	33.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/27	Iowa	56.0	2.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/28	Iowa	63.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/29	Iowa	38.0	1.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/30	Iowa	88.0	2.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/03/31	Iowa	73.0	1.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/04/01	Iowa	50.0	2.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/04/02	Iowa	67.0	2.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/04/03	Iowa	85.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	1
2020/01/22	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/23	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/24	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/25	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/26	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/27	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/28	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/29	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/30	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/31	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/01	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/02	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/03	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/04	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/05	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/06	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/07	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/08	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/09	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/10	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/11	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/12	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/13	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/14	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/15	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/16	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/17	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/18	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/19	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/20	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/21	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/22	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/23	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/24	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/25	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/26	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/27	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/28	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/29	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/01	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/02	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/03	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/04	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/05	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/06	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/07	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/08	Kansas	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/09	Kansas	0.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/10	Kansas	1.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/11	Kansas	0.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/12	Kansas	0.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/13	Kansas	4.0	1.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/14	Kansas	3.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/15	Kansas	0.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/16	Kansas	3.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/17	Kansas	7.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/18	Kansas	0.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/19	Kansas	16.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/20	Kansas	10.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/21	Kansas	13.0	1.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/22	Kansas	8.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/23	Kansas	19.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/24	Kansas	16.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/25	Kansas	34.0	1.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/26	Kansas	38.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
