Date	Date_index	State	Confirmed	Deaths	Cumulative Confirmed	Cumulative Deaths	State of Emergency Declared	Stay at home ordered	Gatherings banned	Out-of-state Travel Restrictions	Schools closed	Daycares Closed	Bars and Restaurants Closed	Non-essential retails closed	Lat	Long	Population	Area	Density
2020-04-14	84	Texas	731.0	37.0	15006.0	342.0	1	1	3	3	0	0	0	1	31.0545	-97.5635	28995881	695662	41.68
2020-04-15	85	Texas	901.0	33.0	15907.0	375.0	1	1	3	3	0	0	0	1	31.0545	-97.5635	28995881	695662	41.68
2020-04-16	86	Texas	969.0	39.0	16876.0	414.0	1	1	3	3	0	0	0	1	31.0545	-97.5635	28995881	695662	41.68
2020-04-17	87	Texas	973.0	37.0	17849.0	451.0	1	1	3	3	0	0	0	1	31.0545	-97.5635	28995881	695662	41.68
2020-01-22	1	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-23	2	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-24	3	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-25	4	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-26	5	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-27	6	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-28	7	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-29	8	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-30	9	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-31	10	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-01	11	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-02	12	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-03	13	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-04	14	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-05	15	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-06	16	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-07	17	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-08	18	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-09	19	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-10	20	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-11	21	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-12	22	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-13	23	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-14	24	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-15	25	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-16	26	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-17	27	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-18	28	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-19	29	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-20	30	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-21	31	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-22	32	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-23	33	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-24	34	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-25	35	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-26	36	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-27	37	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-28	38	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-02-29	39	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-01	40	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-02	41	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-03	42	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-04	43	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-05	44	Utah	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-06	45	Utah	0.0	0.0	0.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-07	46	Utah	0.0	0.0	0.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-08	47	Utah	0.0	0.0	0.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-09	48	Utah	0.0	0.0	0.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-10	49	Utah	2.0	0.0	2.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-11	50	Utah	1.0	0.0	3.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-12	51	Utah	2.0	0.0	5.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-13	52	Utah	4.0	0.0	9.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-14	53	Utah	1.0	0.0	10.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-15	54	Utah	18.0	0.0	28.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-16	55	Utah	11.0	0.0	39.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-17	56	Utah	12.0	0.0	51.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-18	57	Utah	0.0	0.0	51.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-19	58	Utah	29.0	0.0	80.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-20	59	Utah	-2.0	0.0	78.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-21	60	Utah	58.0	0.0	136.0	0.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-22	61	Utah	26.0	1.0	162.0	1.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-23	62	Utah	95.0	0.0	257.0	1.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-24	63	Utah	41.0	0.0	298.0	1.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-25	64	Utah	42.0	0.0	340.0	1.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-26	65	Utah	56.0	0.0	396.0	1.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-27	66	Utah	76.0	0.0	472.0	1.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-28	67	Utah	130.0	0.0	602.0	1.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-29	68	Utah	118.0	1.0	720.0	2.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-30	69	Utah	78.0	2.0	798.0	4.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-03-31	70	Utah	90.0	1.0	888.0	5.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-01	71	Utah	0.0	0.0	888.0	5.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-02	72	Utah	204.0	2.0	1092.0	7.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-03	73	Utah	163.0	0.0	1255.0	7.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-04	74	Utah	180.0	1.0	1435.0	8.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-05	75	Utah	173.0	0.0	1608.0	8.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-06	76	Utah	77.0	5.0	1685.0	13.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-07	77	Utah	61.0	0.0	1746.0	13.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-08	78	Utah	109.0	0.0	1855.0	13.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-09	79	Utah	1.0	0.0	1856.0	13.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-10	80	Utah	247.0	4.0	2103.0	17.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-11	81	Utah	104.0	1.0	2207.0	18.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-12	82	Utah	96.0	0.0	2303.0	18.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-13	83	Utah	60.0	-5.0	2363.0	13.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-14	84	Utah	54.0	5.0	2417.0	18.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-15	85	Utah	131.0	2.0	2548.0	20.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-16	86	Utah	135.0	0.0	2683.0	20.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-04-17	87	Utah	110.0	3.0	2793.0	23.0	1	1	3	20	0	0	0	1	40.15	-111.8624	3205958	219882	14.58
2020-01-22	1	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-01-23	2	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-01-24	3	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-01-25	4	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-01-26	5	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-01-27	6	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-01-28	7	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-01-29	8	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-01-30	9	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-01-31	10	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-01	11	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-02	12	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-03	13	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-04	14	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-05	15	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-06	16	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-07	17	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-08	18	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-09	19	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-10	20	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-11	21	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-12	22	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-13	23	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-14	24	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-15	25	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-16	26	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-17	27	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-18	28	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-19	29	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-20	30	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-21	31	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-22	32	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-23	33	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-24	34	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-25	35	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-26	36	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-27	37	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-28	38	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-02-29	39	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-01	40	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-02	41	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-03	42	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-04	43	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-05	44	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-06	45	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-07	46	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-08	47	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-09	48	Vermont	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-10	49	Vermont	1.0	0.0	1.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-11	50	Vermont	0.0	0.0	1.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-12	51	Vermont	1.0	0.0	2.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-13	52	Vermont	0.0	0.0	2.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-14	53	Vermont	3.0	0.0	5.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-15	54	Vermont	3.0	0.0	8.0	0.0	0	0	0	0	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-16	55	Vermont	4.0	0.0	12.0	0.0	1	0	3	20	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-17	56	Vermont	0.0	0.0	12.0	0.0	1	0	3	20	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-18	57	Vermont	6.0	0.0	18.0	0.0	1	0	3	20	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-19	58	Vermont	4.0	0.0	22.0	0.0	1	0	3	20	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-20	59	Vermont	7.0	2.0	29.0	2.0	1	0	3	20	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-21	60	Vermont	0.0	0.0	29.0	2.0	1	0	3	20	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-22	61	Vermont	23.0	0.0	52.0	2.0	1	0	3	20	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-23	62	Vermont	23.0	3.0	75.0	5.0	1	0	3	20	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-24	63	Vermont	20.0	2.0	95.0	7.0	1	0	3	20	1	1	1	1	44.0459	-72.7107	623989	24906	25.05
2020-03-25	64	Vermont	30.0	1.0	125.0	8.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-03-26	65	Vermont	33.0	1.0	158.0	9.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-03-27	66	Vermont	26.0	1.0	184.0	10.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-03-28	67	Vermont	27.0	2.0	211.0	12.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-03-29	68	Vermont	24.0	0.0	235.0	12.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-03-30	69	Vermont	21.0	0.0	256.0	12.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-03-31	70	Vermont	37.0	1.0	293.0	13.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-01	71	Vermont	28.0	3.0	321.0	16.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-02	72	Vermont	17.0	1.0	338.0	17.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-03	73	Vermont	51.0	0.0	389.0	17.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-04	74	Vermont	72.0	3.0	461.0	20.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-05	75	Vermont	51.0	2.0	512.0	22.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-06	76	Vermont	31.0	1.0	543.0	23.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-07	77	Vermont	32.0	0.0	575.0	23.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-08	78	Vermont	30.0	0.0	605.0	23.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-09	79	Vermont	23.0	0.0	628.0	23.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-10	80	Vermont	51.0	1.0	679.0	24.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-11	81	Vermont	32.0	1.0	711.0	25.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-12	82	Vermont	16.0	2.0	727.0	27.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-13	83	Vermont	21.0	1.0	748.0	28.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-14	84	Vermont	4.0	1.0	752.0	29.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-15	85	Vermont	7.0	0.0	759.0	29.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-16	86	Vermont	15.0	4.0	774.0	33.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-04-17	87	Vermont	5.0	2.0	779.0	35.0	1	1	3	20	0	0	0	0	44.0459	-72.7107	623989	24906	25.05
2020-01-22	1	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-01-23	2	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-01-24	3	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-01-25	4	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-01-26	5	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-01-27	6	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-01-28	7	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-01-29	8	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-01-30	9	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-01-31	10	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-01	11	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-02	12	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-03	13	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-04	14	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-05	15	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-06	16	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-07	17	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-08	18	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-09	19	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-10	20	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-11	21	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-12	22	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-13	23	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-14	24	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-15	25	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-16	26	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-17	27	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-18	28	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-19	29	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
