date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-03-29," ""South Dakota""",90.0,3127.0,1.0,,,,,,,29.0,c81ef2d008bae4c0458db5684079af5ccdbe5abe,2020-03-29T20:00:00Z,1.0,,3218.0,3217.0,3217.0,46,0.0,0.0,535.0,22.0,557.0
2020-03-29," ""Tennessee""",1537.0,19037.0,,,133.0,,,,,,13f3a406e572a8d2c810f9154c0c08a615f21fb1,2020-03-29T20:00:00Z,7.0,133.0,20574.0,20574.0,20574.0,47,1.0,15.0,2072.0,164.0,2236.0
2020-03-29," ""Texas""",2552.0,23208.0,,,,,,,,,a9b7fb107b90949f6bd5ab29b957e2cf6e46f9c5,2020-03-29T20:00:00Z,34.0,,25760.0,25760.0,25760.0,48,7.0,0.0,0.0,500.0,500.0
2020-03-29," ""Utah""",719.0,13274.0,,,,,,,,,c9720da2b069f73256af2086f464a94afc3ade35,2020-03-29T20:00:00Z,2.0,,13993.0,13993.0,13993.0,49,0.0,0.0,2564.0,117.0,2681.0
2020-03-29," ""Virginia""",890.0,9719.0,,,112.0,,,,,,c69c5d634a01118e8c0e248abc63805871431f51,2020-03-29T20:00:00Z,22.0,112.0,10609.0,10609.0,10609.0,51,5.0,13.0,1292.0,151.0,1443.0
2020-03-29," ""Virgin Islands""",23.0,123.0,37.0,,,,,,,,fc797a1ff071a1407658e2f2635370e51d0b804d,2020-03-29T20:00:00Z,,,183.0,146.0,146.0,78,0.0,0.0,17.0,1.0,18.0
2020-03-29," ""Vermont""",235.0,3466.0,,,18.0,,,,,,6378ad325a9d0e9f7f1edfeb369856d460b5e9d8,2020-03-29T20:00:00Z,12.0,18.0,3701.0,3701.0,3701.0,50,0.0,0.0,1303.0,24.0,1327.0
2020-03-29," ""Washington""",5102.0,54896.0,,,,,,,,,29af38d65d7df4fb6d437a99a472eb21fb008b8c,2020-03-29T20:00:00Z,228.0,,59998.0,59998.0,59998.0,53,17.0,0.0,5881.0,395.0,6276.0
2020-03-29," ""Wisconsin""",1112.0,16550.0,,,,,,,,,8687db826f68ba2e1871b9798043b5acf7de9e5e,2020-03-29T20:00:00Z,13.0,,17662.0,17662.0,17662.0,55,0.0,0.0,1318.0,123.0,1441.0
2020-03-29," ""West Virginia""",113.0,2705.0,0.0,,1.0,,,,,,95339cc3a82c7850a55cdc2d30895277e29795d5,2020-03-29T20:00:00Z,0.0,1.0,2818.0,2818.0,2818.0,54,0.0,0.0,374.0,17.0,391.0
2020-03-29," ""Wyoming""",86.0,1554.0,,,15.0,,,,,20.0,521448649e211047b886a9ac18dbc0b0bd35cf3e,2020-03-29T20:00:00Z,0.0,15.0,1640.0,1640.0,1640.0,56,0.0,1.0,79.0,4.0,83.0
2020-03-28," ""Alaska""",85.0,2836.0,,,5.0,,,,,,8a84438657945de664a61b77351faf30fafb9111,2020-03-28T20:00:00Z,2.0,5.0,2921.0,2921.0,2921.0,2,1.0,2.0,517.0,16.0,533.0
2020-03-28," ""Alabama""",696.0,4184.0,,,,,,,,,63de5e074e982530fe275d036c8318c14eabf49f,2020-03-28T20:00:00Z,3.0,,4880.0,4880.0,4880.0,1,0.0,0.0,0.0,109.0,109.0
2020-03-28," ""Arkansas""",404.0,2938.0,,48.0,,,,17.0,,24.0,821e36063f84aa707c0d1ebd3983a4abfa560ac0,2020-03-28T20:00:00Z,5.0,,3342.0,3342.0,3342.0,5,2.0,0.0,1393.0,23.0,1416.0
2020-03-28," ""American Samoa""",,,,,,,,,,,1cd7c88c7f467edd373751178a42f7123d5d457b,2020-03-28T20:00:00Z,0.0,,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
2020-03-28," ""Arizona""",873.0,7455.0,21.0,,,,,,,,06aad51da966e2299f0c0537e0cf4fbba4c6c696,2020-03-28T20:00:00Z,15.0,,8349.0,8328.0,8328.0,4,2.0,0.0,0.0,137.0,137.0
2020-03-28," ""California""",4643.0,20549.0,64400.0,1034.0,,410.0,,,,,b157cc0b84b971d5a3a02d83eff554903bc4e42f,2020-03-28T20:00:00Z,101.0,,89592.0,25192.0,25192.0,6,23.0,0.0,3169.0,764.0,3933.0
2020-03-28," ""Colorado""",1734.0,9942.0,,,239.0,,,,,,037a22a41313b25a40b92f4113fa04f784d3b5c1,2020-03-28T20:00:00Z,31.0,239.0,11676.0,11676.0,11676.0,8,7.0,55.0,1250.0,304.0,1554.0
2020-03-28," ""Connecticut""",1291.0,7109.0,,173.0,,,,,,,4b54cec168b8c41b7f2e60c54af8db39164dd3ad,2020-03-28T20:00:00Z,27.0,,8400.0,8400.0,8400.0,9,0.0,0.0,0.0,0.0,0.0
2020-03-28," ""District of Columbia""",304.0,2211.0,1.0,,,,,,,51.0,1a0f746e0a4c29b6d4b0f58ba80a30d82fbc3ccb,2020-03-28T20:00:00Z,4.0,,2516.0,2515.0,2515.0,11,1.0,0.0,314.0,37.0,351.0
2020-03-28," ""Delaware""",214.0,36.0,,31.0,,,,,,9.0,a6e34ce456e231c698fdc1ee16f40c4858227866,2020-03-28T20:00:00Z,3.0,,250.0,250.0,250.0,10,1.0,0.0,0.0,51.0,51.0
2020-03-28," ""Florida""",3763.0,35366.0,,,526.0,,,,,,14cf93a61518d7efeec334a7c7fb1c959060c9f8,2020-03-28T20:00:00Z,54.0,526.0,39129.0,39129.0,39129.0,12,20.0,70.0,7180.0,998.0,8178.0
2020-03-28," ""Georgia""",2366.0,8685.0,,,617.0,,,,,,202f88e65247b72d32891c53d6d6c15fd209d322,2020-03-28T20:00:00Z,69.0,617.0,11051.0,11051.0,11051.0,13,5.0,51.0,821.0,365.0,1186.0
2020-03-28," ""Guam""",55.0,299.0,,15.0,,,,,,7.0,b1d234c73440aba9439f6b60529423ffc740bf70,2020-03-28T20:00:00Z,1.0,,354.0,354.0,354.0,66,0.0,0.0,0.0,4.0,4.0
2020-03-28," ""Hawaii""",120.0,4357.0,,,8.0,,,,,,37b251fd5f1651b4c76855ef6f4077c6c4a39f5e,2020-03-28T20:00:00Z,,8.0,4477.0,4477.0,4477.0,15,0.0,1.0,0.0,14.0,14.0
2020-03-28," ""Iowa""",298.0,4375.0,,46.0,61.0,,,,,15.0,a6e6297aaacb70cf1998fe078852e2d7c0446496,2020-03-28T20:00:00Z,3.0,61.0,4673.0,4673.0,4673.0,19,0.0,11.0,635.0,63.0,698.0
2020-03-28," ""Idaho""",230.0,3342.0,,,25.0,,,,,,9a384c62a22020c8ec086d3f520e57d5f47d80e1,2020-03-28T20:00:00Z,4.0,25.0,3572.0,3572.0,3572.0,16,1.0,25.0,674.0,41.0,715.0
2020-03-28," ""Illinois""",3491.0,22000.0,,,,,,,,,073372a26378c93d1b5b6ee7307fb9c030f82f2d,2020-03-28T20:00:00Z,47.0,,25491.0,25491.0,25491.0,17,13.0,0.0,3484.0,465.0,3949.0
2020-03-28," ""Indiana""",1232.0,7175.0,,,,,,,,,bb33e7862d580175dc4ae2bfe3b91be2dd68c719,2020-03-28T20:00:00Z,31.0,,8407.0,8407.0,8407.0,18,7.0,0.0,1220.0,251.0,1471.0
2020-03-28," ""Kansas""",261.0,3671.0,,,27.0,,,,,,aa84b44c0851b4d887ab1410a969451c25976b52,2020-03-28T20:00:00Z,5.0,27.0,3932.0,3932.0,3932.0,20,1.0,0.0,442.0,59.0,501.0
2020-03-28," ""Kentucky""",302.0,4821.0,,,,,,,,,ea4c264896e76b10ebe1600f6c5705d613dc6f9e,2020-03-28T20:00:00Z,8.0,,5123.0,5123.0,5123.0,21,2.0,0.0,1053.0,54.0,1107.0
2020-03-28," ""Louisiana""",3315.0,21846.0,,927.0,,,,336.0,,,0a37aa047446a367cce2ff12aebc516ae46b6ed5,2020-03-28T20:00:00Z,137.0,,25161.0,25161.0,25161.0,22,18.0,0.0,3233.0,569.0,3802.0
2020-03-28," ""Massachusetts""",4257.0,30792.0,,,350.0,,,,,,c038ffa81528722c23a2ffffda17f2495a188ded,2020-03-28T20:00:00Z,44.0,350.0,35049.0,35049.0,35049.0,25,9.0,131.0,4661.0,1017.0,5678.0
2020-03-28," ""Maryland""",992.0,11516.0,,,226.0,,,,,,9a4f0c46cc3178a20535820bef6c0096ec60c487,2020-03-28T20:00:00Z,5.0,226.0,12508.0,12508.0,12508.0,24,0.0,53.0,11422.0,218.0,11640.0
2020-03-28," ""Maine""",211.0,3394.0,,,,,,,,36.0,6a5bccaf6b59cc976bba660e1db01c905136fd21,2020-03-28T20:00:00Z,1.0,,3605.0,3605.0,3605.0,23,0.0,0.0,0.0,43.0,43.0
2020-03-28," ""Michigan""",9287.0,14183.0,,,,,,,,,4d982f1ea0d2d1f67634828a85f3e5d5837db62f,2020-03-28T20:00:00Z,92.0,,23470.0,23470.0,23470.0,26,0.0,0.0,1544.0,628.0,2172.0
2020-03-28," ""Minnesota""",441.0,15688.0,,30.0,57.0,,17.0,,,220.0,a8973e480f151382f19549d1bdfc538a4e03c387,2020-03-28T20:00:00Z,5.0,57.0,16129.0,16129.0,16129.0,27,1.0,6.0,2083.0,43.0,2126.0
2020-03-28," ""Missouri""",838.0,10082.0,,,,,,,,,e3f4b93a6ae042958eb8189a70db6a5157dcbfbe,2020-03-28T20:00:00Z,10.0,,10920.0,10920.0,10920.0,29,2.0,0.0,9713.0,169.0,9882.0
2020-03-28," ""Northern Mariana Islands""",2.0,,,,,,,,,,7b50f60167cf1b698fab776267ec6db2d2d94e8e,2020-03-28T20:00:00Z,,,2.0,2.0,2.0,69,0.0,0.0,0.0,2.0,2.0
2020-03-28," ""Mississippi""",663.0,2560.0,,,219.0,,,,,,6abee145ef8e88027852840cb9a48bc1ad203737,2020-03-28T20:00:00Z,13.0,219.0,3223.0,3223.0,3223.0,28,5.0,34.0,0.0,84.0,84.0
2020-03-28," ""Montana""",129.0,3256.0,,,7.0,,,,,,92e123a507931bf1b282c0575331bdd0d17fba98,2020-03-28T20:00:00Z,1.0,7.0,3385.0,3385.0,3385.0,30,1.0,0.0,666.0,21.0,687.0
2020-03-28," ""North Carolina""",935.0,16592.0,,87.0,,,,,,,f85a64360e16bd10ae0bfae5989948e04dfa3b74,2020-03-28T20:00:00Z,4.0,,17527.0,17527.0,17527.0,37,1.0,0.0,2219.0,172.0,2391.0
2020-03-28," ""North Dakota""",83.0,2809.0,,,16.0,,,,,16.0,b3dcd39ac30934f3e505d5d57bc88442172b358f,2020-03-28T20:00:00Z,1.0,16.0,2892.0,2892.0,2892.0,38,1.0,3.0,382.0,18.0,400.0
2020-03-28," ""Nebraska""",96.0,1904.0,,,,,,,,,ba991b0ef3a5d94c0f5b994ff54cc8053cfde2b7,2020-03-28T20:00:00Z,2.0,,2000.0,2000.0,2000.0,31,2.0,0.0,143.0,11.0,154.0
2020-03-28," ""New Hampshire""",187.0,3656.0,296.0,,30.0,,,,,,3372eb26e404d2af3105361a92e2fcff4bdd04e7,2020-03-28T20:00:00Z,2.0,30.0,4139.0,3843.0,3843.0,33,1.0,5.0,261.0,29.0,290.0
2020-03-28," ""New Jersey""",11124.0,19386.0,,2000.0,,,,,,,d013d501bf506e7978b59f0fd09793994ed757b3,2020-03-28T20:00:00Z,140.0,,30510.0,30510.0,30510.0,34,32.0,0.0,2839.0,2299.0,5138.0
2020-03-28," ""New Mexico""",191.0,9196.0,,17.0,,,,,,,d150e7faad5390184e84f058771ebe3e21a2c2b3,2020-03-28T20:00:00Z,1.0,,9387.0,9387.0,9387.0,35,0.0,0.0,819.0,55.0,874.0
2020-03-28," ""Nevada""",621.0,7901.0,,,,,,,,,38aee6610ca54e785d7593c3916d7256e0ac2a9b,2020-03-28T20:00:00Z,10.0,,8522.0,8522.0,8522.0,32,0.0,0.0,1740.0,86.0,1826.0
2020-03-28," ""New York""",52318.0,103616.0,,7328.0,10054.0,1755.0,,,,2726.0,9d3efd380bf48a8a6a2ff98004ddd6a29a59c988,2020-03-28T20:00:00Z,728.0,10054.0,155934.0,155934.0,155934.0,36,209.0,1528.0,2498.0,7683.0,10181.0
2020-03-28," ""Ohio""",1406.0,19012.0,,,344.0,,123.0,,,,e1ae2e6533d6476a00dce3fdf53a9d06d6df11c3,2020-03-28T20:00:00Z,25.0,344.0,20418.0,20418.0,20418.0,39,6.0,68.0,0.0,269.0,269.0
2020-03-28," ""Oklahoma""",377.0,1180.0,,,126.0,,,,,,0955acd0f7dadd282ecf522f79bd9042b3af7b95,2020-03-28T20:00:00Z,15.0,126.0,1557.0,1557.0,1557.0,40,7.0,21.0,96.0,55.0,151.0
2020-03-28," ""Oregon""",479.0,9693.0,,107.0,117.0,,,31.0,,,4b290ff3db90da090eab1f7a1f4cefcde650b790,2020-03-28T20:00:00Z,13.0,117.0,10172.0,10172.0,10172.0,41,1.0,15.0,1183.0,65.0,1248.0
2020-03-28," ""Pennsylvania""",2751.0,25254.0,,,316.0,,,,,,0b00e5e4eec84c744f25bfd23aa3ff905cca2f2e,2020-03-28T20:00:00Z,34.0,316.0,28005.0,28005.0,28005.0,42,12.0,75.0,4238.0,533.0,4771.0
2020-03-28," ""Puerto Rico""",100.0,739.0,792.0,,,,,,,,c1f61bf559aeba0b90d63533c15308234532ea16,2020-03-28T20:00:00Z,3.0,,1631.0,839.0,839.0,72,0.0,0.0,220.0,21.0,241.0
2020-03-28," ""Rhode Island""",239.0,2541.0,138.0,29.0,,9.0,,6.0,,,7e5f58bc1722f99ce207cc0d9f753d553667b66a,2020-03-28T20:00:00Z,,,2918.0,2780.0,2780.0,44,0.0,0.0,235.0,36.0,271.0
2020-03-28," ""South Carolina""",539.0,2408.0,,,129.0,,,,,,4328bb39fcb99f8666b72daf09cc3812ab1727cf,2020-03-28T20:00:00Z,13.0,129.0,2947.0,2947.0,2947.0,45,4.0,20.0,101.0,83.0,184.0
2020-03-28," ""South Dakota""",68.0,2592.0,0.0,,,,,,,26.0,f6d58782a216be383150078737dd5aa359ef916d,2020-03-28T20:00:00Z,1.0,,2660.0,2660.0,2660.0,46,0.0,0.0,205.0,10.0,215.0
2020-03-28," ""Tennessee""",1373.0,16965.0,,,118.0,,,,,,645205ffe209d5acbff94f4dd98d7d981e97a644,2020-03-28T20:00:00Z,6.0,118.0,18338.0,18338.0,18338.0,47,0.0,15.0,2077.0,170.0,2247.0
2020-03-28," ""Texas""",2052.0,23208.0,,,,,,,,,9d601857ab7b38aa375d52c046e21db2fe147e92,2020-03-28T20:00:00Z,27.0,,25260.0,25260.0,25260.0,48,4.0,0.0,1273.0,321.0,1594.0
2020-03-28," ""Utah""",602.0,10710.0,,,,,,,,,eff17f1a0f1557568ff842519c39e1fbc56c66ae,2020-03-28T20:00:00Z,2.0,,11312.0,11312.0,11312.0,49,0.0,0.0,1946.0,122.0,2068.0
2020-03-28," ""Virginia""",739.0,8427.0,,,99.0,,,,,,4a9486b875debc40351684839a6e07900f0fd3ca,2020-03-28T20:00:00Z,17.0,99.0,9166.0,9166.0,9166.0,51,3.0,16.0,1694.0,135.0,1829.0
2020-03-28," ""Virgin Islands""",22.0,106.0,55.0,,,,,,,,d4ffcf812bce08ca20c0cc0a25c40adbedd622db,2020-03-28T20:00:00Z,,,183.0,128.0,128.0,78,0.0,0.0,51.0,3.0,54.0
2020-03-28," ""Vermont""",211.0,2163.0,,,18.0,,,,,,c531c6adaae5c5623a25bebe275eb0269f0e549e,2020-03-28T20:00:00Z,12.0,18.0,2374.0,2374.0,2374.0,50,2.0,0.0,86.0,27.0,113.0
2020-03-28," ""Washington""",4707.0,49015.0,,,,,,,,,6d4b2a95fc587446a92a9c232d3995fe43656062,2020-03-28T20:00:00Z,211.0,,53722.0,53722.0,53722.0,53,20.0,0.0,5842.0,469.0,6311.0
2020-03-28," ""Wisconsin""",989.0,15232.0,,,,,,,,,cc9a38626e488667d80901c4814ba600f9f923cb,2020-03-28T20:00:00Z,13.0,,16221.0,16221.0,16221.0,55,0.0,0.0,2092.0,147.0,2239.0
2020-03-28," ""West Virginia""",96.0,2331.0,6.0,,1.0,,,,,,673594f71200f16f129f2a5e2d70765e7785bb3e,2020-03-28T20:00:00Z,0.0,1.0,2433.0,2427.0,2427.0,54,0.0,0.0,552.0,20.0,572.0
2020-03-28," ""Wyoming""",82.0,1475.0,,,14.0,,,,,18.0,33814ce4191a5dcfd2db3346f01e91095209c877,2020-03-28T20:00:00Z,0.0,14.0,1557.0,1557.0,1557.0,56,0.0,3.0,264.0,12.0,276.0
2020-03-27," ""Alaska""",69.0,2319.0,13.0,,3.0,,,,,,4440492623bf23f8e264cde045f01820bcf5eb1f,2020-03-27T20:00:00Z,1.0,3.0,2401.0,2388.0,2388.0,2,0.0,0.0,518.0,10.0,528.0
2020-03-27," ""Alabama""",587.0,4184.0,,,,,,,,,07d7df62adf5e730a3da751291c1fba471551397,2020-03-27T20:00:00Z,3.0,,4771.0,4771.0,4771.0,1,2.0,0.0,591.0,81.0,672.0
2020-03-27," ""Arkansas""",381.0,1545.0,,48.0,,,,17.0,,19.0,00b098e286ece2617f1acecb0abd238b8b786f1a,2020-03-27T20:00:00Z,3.0,,1926.0,1926.0,1926.0,5,0.0,0.0,41.0,46.0,87.0
2020-03-27," ""American Samoa""",,,,,,,,,,,e56724c557d48a4cb6080632b317c35eea41e880,2020-03-27T20:00:00Z,0.0,,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
2020-03-27," ""Arizona""",736.0,7455.0,30.0,,,,,,,,ed32559e21a38aa4dcf186932bc2e858d1974669,2020-03-27T20:00:00Z,13.0,,8221.0,8191.0,8191.0,4,5.0,0.0,7108.0,159.0,7267.0
2020-03-27," ""California""",3879.0,17380.0,57400.0,746.0,,200.0,,,,,8d4a4c3407f121198d45ea520a0fead10e78b7ea,2020-03-27T20:00:00Z,78.0,,78659.0,21259.0,21259.0,6,13.0,0.0,0.0,873.0,873.0
2020-03-27," ""Colorado""",1430.0,8692.0,,,184.0,,,,,,9429f394429920c07d58b96d744275aaed7bb88b,2020-03-27T20:00:00Z,24.0,184.0,10122.0,10122.0,10122.0,8,5.0,36.0,1714.0,344.0,2058.0
2020-03-27," ""Connecticut""",1291.0,7109.0,,173.0,,,,,,,a8a5f5f6ff700aca7582d8fc72d71f5fde38fc69,2020-03-27T20:00:00Z,27.0,,8400.0,8400.0,8400.0,9,6.0,0.0,1484.0,279.0,1763.0
2020-03-27," ""District of Columbia""",267.0,1897.0,2.0,,,,,,,49.0,05e7fe78e293ec8a664077ad665e2495d86713bd,2020-03-27T20:00:00Z,3.0,,2166.0,2164.0,2164.0,11,0.0,0.0,271.0,36.0,307.0
2020-03-27," ""Delaware""",163.0,36.0,,15.0,,,,,,9.0,bad5bab1f9987dd260382f36323623a344953a31,2020-03-27T20:00:00Z,2.0,,199.0,199.0,199.0,10,1.0,0.0,0.0,33.0,33.0
2020-03-27," ""Florida""",2765.0,28186.0,1517.0,,456.0,,,,,,b93ab29f799aa9d89c0f98c7f427278725445572,2020-03-27T20:00:00Z,34.0,456.0,32468.0,30951.0,30951.0,12,6.0,50.0,4445.0,410.0,4855.0
2020-03-27," ""Georgia""",2001.0,7864.0,,,566.0,,,,,,b85e11000166a29096d95a7188bd6313144ef7fe,2020-03-27T20:00:00Z,64.0,566.0,9865.0,9865.0,9865.0,13,16.0,93.0,463.0,476.0,939.0
2020-03-27," ""Guam""",51.0,299.0,,13.0,,,,,,,b0946d74b2f737a6121bcccad2d6d512e5238d43,2020-03-27T20:00:00Z,1.0,,350.0,350.0,350.0,66,0.0,0.0,36.0,6.0,42.0
2020-03-27," ""Hawaii""",106.0,4357.0,,,7.0,,,,,,8abd3d7a2e51102bd77b1d155788a12a5405e9ab,2020-03-27T20:00:00Z,,7.0,4463.0,4463.0,4463.0,15,0.0,2.0,0.0,11.0,11.0
2020-03-27," ""Iowa""",235.0,3740.0,,32.0,50.0,,,,,18.0,a23c3b107d9c1fdabfcdbf0d850c781b78831c20,2020-03-27T20:00:00Z,3.0,50.0,3975.0,3975.0,3975.0,19,2.0,4.0,1162.0,56.0,1218.0
2020-03-27," ""Idaho""",189.0,2668.0,,,,,,,,,e07b9d6372f5b9719ff22ba8d64b136f5aabe538,2020-03-27T20:00:00Z,3.0,,2857.0,2857.0,2857.0,16,3.0,0.0,603.0,66.0,669.0
2020-03-27," ""Illinois""",3026.0,18516.0,,,,,,,,,65f47d4e133e84caba214c7a0efd4f69e51ceb5a,2020-03-27T20:00:00Z,34.0,,21542.0,21542.0,21542.0,17,8.0,0.0,4423.0,488.0,4911.0
2020-03-27," ""Indiana""",981.0,5955.0,,,,,,,,,3708ffb8604728a20d1032f73b6da67ee72ea866,2020-03-27T20:00:00Z,24.0,,6936.0,6936.0,6936.0,18,7.0,0.0,1949.0,336.0,2285.0
2020-03-27," ""Kansas""",202.0,3229.0,,,27.0,,,,,,00010abd938af813b268bdf5dfe70271ba5d42aa,2020-03-27T20:00:00Z,4.0,27.0,3431.0,3431.0,3431.0,20,1.0,27.0,360.0,34.0,394.0
2020-03-27," ""Kentucky""",248.0,3768.0,,,,,,,,,c8caceb5970b63067f283dfe604e520e4034f198,2020-03-27T20:00:00Z,6.0,,4016.0,4016.0,4016.0,21,2.0,0.0,666.0,50.0,716.0
2020-03-27," ""Louisiana""",2746.0,18613.0,,773.0,,,,270.0,,,82b631667fdd96fa61e4fc1733f03cc43182176b,2020-03-27T20:00:00Z,119.0,,21359.0,21359.0,21359.0,22,36.0,0.0,2889.0,441.0,3330.0
2020-03-27," ""Massachusetts""",3240.0,26131.0,,,219.0,,,,,,016484cf6143f06b89bdb98758e558945940304e,2020-03-27T20:00:00Z,35.0,219.0,29371.0,29371.0,29371.0,25,10.0,0.0,4927.0,823.0,5750.0
2020-03-27," ""Maryland""",774.0,94.0,,,173.0,,,,,25.0,0a28c9d4e27baa6cdf5626370be8d76e282880d6,2020-03-27T20:00:00Z,5.0,173.0,868.0,868.0,868.0,24,1.0,41.0,0.0,194.0,194.0
2020-03-27," ""Maine""",168.0,3394.0,,,,,,,,24.0,7150d501b5d1f77e6ab73e054bb65b8ac1d6685b,2020-03-27T20:00:00Z,1.0,,3562.0,3562.0,3562.0,23,1.0,0.0,0.0,13.0,13.0
2020-03-27," ""Michigan""",8659.0,12639.0,,,,,,,,,8bc1808989463af326a28c9e670034c077877e70,2020-03-27T20:00:00Z,92.0,,21298.0,21298.0,21298.0,26,32.0,0.0,2334.0,892.0,3226.0
2020-03-27," ""Minnesota""",398.0,13605.0,,34.0,51.0,,17.0,,,180.0,7c0b3f30124d18556eddb9a53cba26e8b144daca,2020-03-27T20:00:00Z,4.0,51.0,14003.0,14003.0,14003.0,27,2.0,10.0,1001.0,52.0,1053.0
2020-03-27," ""Missouri""",669.0,369.0,,,,,,,,,e164635689d048e1c9a7125b8b7fe42bd18dfd3d,2020-03-27T20:00:00Z,8.0,,1038.0,1038.0,1038.0,29,0.0,0.0,0.0,167.0,167.0
2020-03-27," ""Northern Mariana Islands""",0.0,,,,,,,,,,2f5f231a6bd383fd894c67af3b27dee189d2815e,2020-03-27T20:00:00Z,0.0,,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0
2020-03-27," ""Mississippi""",579.0,2560.0,,,185.0,,,,,,cb4ab3b814e5417a4015c0a7ae69eb7eaa092c9a,2020-03-27T20:00:00Z,8.0,185.0,3139.0,3139.0,3139.0,28,2.0,35.0,269.0,94.0,363.0
2020-03-27," ""Montana""",108.0,2590.0,,,7.0,,,,,,80cf224382b2b613d31d3a1a3987b68e42389ca3,2020-03-27T20:00:00Z,,7.0,2698.0,2698.0,2698.0,30,0.0,6.0,462.0,37.0,499.0
2020-03-27," ""North Carolina""",763.0,14373.0,,77.0,,,,,,,d165f85a12dbab90b0ab2cea143f8bb4f6907b29,2020-03-27T20:00:00Z,3.0,,15136.0,15136.0,15136.0,37,1.0,0.0,2099.0,127.0,2226.0
2020-03-27," ""North Dakota""",65.0,2427.0,,,13.0,,,,,15.0,4211f51616b6afba9db6498b58fc90ab33be7172,2020-03-27T20:00:00Z,0.0,13.0,2492.0,2492.0,2492.0,38,0.0,3.0,388.0,13.0,401.0
2020-03-27," ""Nebraska""",85.0,1761.0,,,,,,,,,64cd084ae1882a6e72f9f4b3908fd89881bb007f,2020-03-27T20:00:00Z,0.0,,1846.0,1846.0,1846.0,31,0.0,0.0,177.0,12.0,189.0
2020-03-27," ""New Hampshire""",158.0,3395.0,592.0,,25.0,,,,,,a82fcad4f7253fef19c71e71f7f2429e17e1c1a7,2020-03-27T20:00:00Z,1.0,25.0,4145.0,3553.0,3553.0,33,0.0,6.0,394.0,21.0,415.0
2020-03-27," ""New Jersey""",8825.0,16547.0,,2000.0,,,,,,,97947965fc4783e404b2b3f653e188ca13eedfdc,2020-03-27T20:00:00Z,108.0,,25372.0,25372.0,25372.0,34,27.0,0.0,2886.0,1949.0,4835.0
2020-03-27," ""New Mexico""",136.0,8377.0,,,,,,,,,a96718b15dd4f8b2bf0aa0cf64145d513d35f6e6,2020-03-27T20:00:00Z,1.0,,8513.0,8513.0,8513.0,35,0.0,0.0,696.0,24.0,720.0
2020-03-27," ""Nevada""",535.0,6161.0,,,,,,,,,c45254e1c7f4cc7635c3cc42cc996a47b745d36c,2020-03-27T20:00:00Z,10.0,,6696.0,6696.0,6696.0,32,0.0,0.0,1464.0,115.0,1579.0
2020-03-27," ""New York""",44635.0,101118.0,,6481.0,8526.0,1583.0,,,,2045.0,e450c496d8e40791775087cd390d8f9ac5f298cd,2020-03-27T20:00:00Z,519.0,8526.0,145753.0,145753.0,145753.0,36,134.0,1682.0,16272.0,7377.0,23649.0
2020-03-27," ""Ohio""",1137.0,19012.0,,,276.0,,107.0,,,,775347bbd54dbd3e3235391c7d2d5eb4c87cab2c,2020-03-27T20:00:00Z,19.0,276.0,20149.0,20149.0,20149.0,39,4.0,53.0,2563.0,270.0,2833.0
2020-03-27," ""Oklahoma""",322.0,1084.0,,,105.0,,,,,,01208f5d22ac2638f9654bb25fdb4bbe426dd561,2020-03-27T20:00:00Z,8.0,105.0,1406.0,1406.0,1406.0,40,1.0,19.0,126.0,74.0,200.0
2020-03-27," ""Oregon""",414.0,8510.0,,91.0,102.0,,,31.0,,,41d09c4e184746901e91a26a1f302dde797b8058,2020-03-27T20:00:00Z,12.0,102.0,8924.0,8924.0,8924.0,41,1.0,12.0,1557.0,87.0,1644.0
2020-03-27," ""Pennsylvania""",2218.0,21016.0,,,241.0,,,,,,e80400da9fd2c8e84d22566050fa2b705d7fdde0,2020-03-27T20:00:00Z,22.0,241.0,23234.0,23234.0,23234.0,42,6.0,241.0,4575.0,531.0,5106.0
2020-03-27," ""Puerto Rico""",79.0,519.0,334.0,,,,,,,,aefe7a30d1464bfc9d4213163b6f4e311db5a14b,2020-03-27T20:00:00Z,3.0,,932.0,598.0,598.0,72,1.0,0.0,142.0,15.0,157.0
2020-03-27," ""Rhode Island""",203.0,2306.0,138.0,28.0,,9.0,,6.0,,,96f0e54cf6fb06d019b82a2ae42e7b9ed4ac1135,2020-03-27T20:00:00Z,,,2647.0,2509.0,2509.0,44,0.0,0.0,1044.0,38.0,1082.0
2020-03-27," ""South Carolina""",456.0,2307.0,,,109.0,,,,,,eba42fa8d4d9d65fdf8d2aefb0cc7cf13e75ee31,2020-03-27T20:00:00Z,9.0,109.0,2763.0,2763.0,2763.0,45,0.0,0.0,0.0,0.0,0.0
